,train_loss,test_loss,train_acc,test_acc,all_loss,logit_trivial_rep_trace_similarity,logit_excluded_loss_trivial_rep,logit_restricted_loss_trivial_rep,logit_sign_rep_trace_similarity,logit_excluded_loss_sign_rep,logit_restricted_loss_sign_rep,logit_standard_rep_trace_similarity,logit_excluded_loss_standard_rep,logit_restricted_loss_standard_rep,logit_standard_sign_rep_trace_similarity,logit_excluded_loss_standard_sign_rep,logit_restricted_loss_standard_sign_rep,logit_s5_5d_a_rep_trace_similarity,logit_excluded_loss_s5_5d_a_rep,logit_restricted_loss_s5_5d_a_rep,logit_s5_5d_b_rep_trace_similarity,logit_excluded_loss_s5_5d_b_rep,logit_restricted_loss_s5_5d_b_rep,logit_s5_6d_rep_trace_similarity,logit_excluded_loss_s5_6d_rep,logit_restricted_loss_s5_6d_rep,percent_logits_explained,total_logit_excluded_loss,total_logit_restricted_loss,epoch
621,0.0229581412639469,10.378874656877898,1.0,0.01597222313284874,4.165324747531398,1.0099029e-08,0.022958141252539307,4.787491742782046,0.59825504,0.726204690306023,4.094710834791563,0.021939192,0.03970836134739129,4.2182491559158395,0.15037256,0.827910590249115,1.4013405325401171,0.037711598,0.08343084207347055,3.5749578807688676,0.021234665,0.04747842786017846,4.095794319868652,0.036339715,0.10166173082383255,3.3786880892996405,0.38419598,3.1956058707594965,0.9004655398907301,10976
302,0.008649702970968664,11.684360651070445,1.0,0.01701388880610466,4.678934082269702,1.1539669e-08,0.00864970317516327,4.787491742782046,0.6037636,0.7397907831479684,4.0944270254231725,0.021537106,0.01634562950096093,4.131530391706949,0.15177304,0.7257613427099888,0.9653457757523036,0.037085254,0.03971908554562814,3.3904627903235687,0.020815521,0.02027139263026156,3.990980062605327,0.035634086,0.050107343551901495,3.1679646693850367,0.39110777,3.57135597960978,0.5737764036805044,11095
453,0.002576630570403289,13.442460387551854,1.0,0.01666666753590107,5.378530133245947,1.2155397e-08,0.002576630353589399,4.787491742782046,0.5977401,0.7592219171566514,4.094361867969589,0.021378048,0.005433503808267528,4.0237505296671605,0.15403748,0.6268450720828507,0.5641830234694528,0.036964364,0.015768012786615413,3.1587254637256934,0.020703629,0.007048731898912128,3.8574338941890747,0.035435528,0.020783062144800423,2.902622451664848,0.38452852,4.05095738004482,0.3088688663041208,11216
150,0.0007425743362995249,15.244459460558817,1.0,0.01857638917863369,6.098229328858559,1.16751835e-08,0.0007425743855042713,4.787491742782046,0.59243596,0.7877998774558075,4.094348224202284,0.021230355,0.0017450367365664157,3.9174875812774568,0.15633637,0.552781667675089,0.2997464007169474,0.036965102,0.006071610497808314,2.9255213262445974,0.020622373,0.0023687035383659063,3.723985244177325,0.035329796,0.008340973120393688,2.6384814254919693,0.37891203,4.564471130007433,0.15485012662591563,11338
546,0.00020931903664687837,17.063326249862516,1.0,0.01857638917863369,6.8254560913638285,1.1060365e-08,0.00020931902992582537,4.787491742782046,0.58847415,0.8234995550964893,4.094345327213606,0.021082867,0.0005475478048143525,3.8130540110583158,0.15860188,0.499772422017255,0.14786495719086318,0.036947496,0.0022860933262020024,2.696731629139557,0.020537551,0.0007779463078020558,3.59199271287835,0.03522645,0.003270806439004099,2.3804458679739593,0.3749287,5.1107905719310285,0.0739411773885575,11462
266,5.895263666197718e-05,18.850058825290656,1.0,0.01909722201526165,7.540058901699659,1.0362783e-08,5.8952639526251184e-05,4.787491742782046,0.5854715,0.857460205764578,4.094344725735719,0.0209357,0.00017109958360375034,3.7128661134163474,0.16112107,0.4676538997505874,0.06953065867141747,0.036944114,0.0008568990249568275,2.4763851186606627,0.020434989,0.00025400599970043454,3.465449016199632,0.035102367,0.0012714176406396493,2.136946058206964,0.37218982,5.676141236550442,0.03427316940823269,11587
285,1.715983798149127e-05,20.57068191389237,1.0,0.02013888955116272,8.22828306145915,9.184987e-09,1.7159837040147674e-05,4.787491742782046,0.58231246,0.8882526638307693,4.094344600522098,0.020822348,5.501959573566788e-05,3.617895742870928,0.16389965,0.4521409429550709,0.03219457950139635,0.03699,0.00032969861286383505,2.2683447133458343,0.020356156,8.522273829994496e-05,3.3453540238364123,0.03501957,0.000504842277204456,1.9110929185157668,0.36939347,6.247885668779543,0.015802317646526055,11713
228,5.357374768253745e-06,22.066038251588548,1.0,0.02013888955116272,8.826418515060352,9.068572e-09,5.3573749408231075e-06,4.787491742782046,0.5811462,0.8990295705397787,4.094344572760679,0.020736847,1.8718069611459808e-05,3.5367116637913654,0.16670069,0.43496413943615003,0.015893611660401995,0.037083946,0.00013171286899761484,2.0897764102353498,0.020307412,3.0102918124585216e-05,3.241738829032541,0.034980956,0.00020744003480997197,1.7216940325694732,0.3689613,6.730942352128839,0.007803046608418945,11840
666,0.0026758278837131755,14.573474073516355,1.0,0.01961805671453476,5.830995126095336,7.907147e-09,0.002675827771342806,4.787491742782046,0.5256737,0.6963397711358998,4.094389313718948,0.021509511,0.005853458053841954,3.9904549673086147,0.18142709,1.2118803030528453,0.24174307027045966,0.03861528,0.019031249014192442,3.027731817551775,0.020695854,0.007575581123609167,3.8227654812106446,0.035984553,0.023893783147582247,2.8046983256440985,0.3129256,4.777447968600786,0.1233143848892382,11969
553,0.013669489118122954,10.344478915194623,1.0,0.01909722201526165,4.145993259439425,1.045737e-08,0.013669488856692488,4.787491742782046,0.5890939,0.6436973532793776,4.094593295620556,0.020510409,0.023509364799313738,4.22055836409664,0.17259103,1.0500458414111677,0.8969896222177004,0.036508814,0.05279988488389592,3.538297833285078,0.019802507,0.028374385989402406,4.100295598481558,0.03411157,0.061958500204512906,3.378799845833686,0.38012862,3.6505345236784774,0.5261661311199818,12100
474,0.004231629266325049,11.87064684886414,1.0,0.02013888955116272,4.750797717130235,1.2647433e-08,0.004231629312626815,4.787491742782046,0.59176606,0.6504597296337642,4.094393468748328,0.020314831,0.008021452507354724,4.121391564194901,0.1747697,0.9725297220449092,0.49333174025636684,0.036074027,0.021300472699331347,3.32666571234921,0.019512784,0.010076004240211173,3.983508293368275,0.03357956,0.02565848313067523,3.1447417491951333,0.38395393,4.150819981501635,0.26596839548676826,12231
70,0.0010948331586646551,13.708265042035682,1.0,0.02152777835726738,5.4839629166762744,1.3887075e-08,0.0010948331130954257,4.787491742782046,0.5879884,0.6736554486007577,4.094353486412751,0.02022346,0.002319909644032415,4.009094916407769,0.17731553,0.9157491008016853,0.22514455399692182,0.035933547,0.007430555906013706,3.084644072524088,0.019368166,0.003040550875310987,3.8497494485310173,0.03335438,0.009240896887341856,2.8762509323826424,0.38035896,4.761062290326672,0.11443096111837671,12365
502,0.00027868642833119223,15.540542187087835,1.0,0.02222222276031971,6.2163840866990325,1.4305442e-08,0.0002786864403782161,4.787491742782046,0.5851162,0.7041875061287044,4.094346221555995,0.020101212,0.000657757653354841,3.901286578591752,0.1800221,0.8896077041578777,0.09476712483187301,0.035850912,0.002539836722577274,2.8486046263610665,0.019238845,0.0008989809796004771,3.7195180246266903,0.03318758,0.0032569904500267728,2.615744575497579,0.37792984,5.405467764033394,0.046909119672125396,12499
273,6.99110799069174e-05,17.347949145795216,1.0,0.02378472313284874,6.93922160496794,1.4124453e-08,6.991108207677795e-05,4.787491742782046,0.5834693,0.7434357294565349,4.094344865915524,0.019946804,0.00018329073098329694,3.797304509049216,0.18284228,0.8944418854642255,0.037725538012157736,0.035742782,0.0008528753775505316,2.6201344944114755,0.019090895,0.0002610541312474525,3.59311119871122,0.03297223,0.0011241373632230884,2.3672069106350158,0.3769947,6.091921105356721,0.01852380664917705,12635
121,1.7594051043650516e-05,19.089162022352006,1.0,0.02447916753590107,7.6356753653715606,1.3619683e-08,1.75940513620684e-05,4.787491742782046,0.5821856,0.7821859590703485,4.094344619595607,0.01975573,5.093679522626357e-05,3.6999624589104485,0.18602875,0.9318462133742532,0.014524874062012258,0.03562309,0.000285358880740046,2.4037019679151905,0.018924583,7.558838831579606e-05,3.473442013738044,0.03273027,0.00038465096626366717,2.135674741889117,0.37663552,6.808875719411711,0.007132314372184331,12773
277,4.7560372836139885e-06,20.64096244676984,1.0,0.0251736119389534,8.256387832330404,1.2279088e-08,4.756037437848275e-06,4.787491742782046,0.5811274,0.8108611387898909,4.094344574725973,0.01956539,1.5037148310284904e-05,3.614262726036663,0.1897412,1.0011173574041126,0.005692461245615094,0.035509832,0.00010005620369843647,2.212315352405213,0.018754905,2.3154853943789594e-05,3.3678898789562752,0.03249459,0.00013723619750992148,1.934517551893656,0.37676218,7.504911891584393,0.0028027697885624815,12912
175,1.6143417310650488e-06,21.737476657409825,1.0,0.02708333358168602,8.694991631568977,1.196986e-08,1.6143417716491802e-06,4.787491742782046,0.5801583,0.8079959493519007,4.094344566388265,0.019432722,5.432060130892028e-06,3.553140216870581,0.19425185,1.0815139770860174,0.002581703178427901,0.03549502,4.134224460859222e-05,2.0727327749882964,0.018641012,8.610812614122153e-06,3.292106181705005,0.03237018,5.721484655541471e-05,1.7906814627557783,0.37735027,8.056853758563188,0.001274515826395041,13053
520,0.007472735526187653,11.290110965947457,1.0,0.02847222238779068,4.5205280278652555,9.260475e-09,0.0074727358434491555,4.787491742782046,0.52545965,0.567832848541352,4.094622277033104,0.019972429,0.013374698196302623,4.177753032753454,0.2119053,1.7256912371414825,0.30011006332713247,0.03632544,0.033509408272521836,3.4171778448701895,0.018779803,0.016132239160992178,4.067125249497976,0.03290099,0.03781009930800369,3.2873394021906384,0.32416528,4.643902140732487,0.15509325420291478,13195
655,0.018085464320476596,9.086703227089336,1.0,0.02812500111758709,3.645532569332034,1.1737939e-08,0.01808546419438491,4.787491742782046,0.591569,0.5950264655855033,4.094736131847532,0.018783556,0.028604914957876797,4.297380387653441,0.20180584,1.5582901834191312,0.6771972336168061,0.03427013,0.0597062338181128,3.6795004317705358,0.01766369,0.03340365758958345,4.209023325647739,0.030956004,0.06556463916873814,3.579340894110952,0.39347702,4.021626493716654,0.3798968584220617,13338
212,0.004479140592269315,10.715651987634134,1.0,0.02986111119389534,4.2889482794727005,1.3277713e-08,0.004479140708900084,4.787491742782046,0.59033316,0.5875081934348272,4.094406988633565,0.018472157,0.007832509101959043,4.193677032876152,0.20560955,1.5929620169399847,0.2722962661605634,0.033822343,0.01984114926797638,3.443785916505594,0.017353088,0.009551239741307727,4.086677140765886,0.030469742,0.022192833073899288,3.3243099486162606,0.39348322,4.74745721812069,0.13983173514600955,13484
304,0.0009995605381719595,12.495994835856548,1.0,0.03177083283662796,4.998997670657396,1.3864337e-08,0.0009995605225349123,4.787491742782046,0.58413166,0.5964953742771815,4.094354891341424,0.01825648,0.001937981014591508,4.086965657045226,0.21003021,1.6887890255464055,0.09016754626957926,0.03364356,0.005992912070151704,3.1972255378965646,0.01718612,0.0024694225277136265,3.958237223506956,0.030217674,0.006828654779882652,3.058706992046088,0.38799617,5.575505720501791,0.04459673578744784,13631
17,0.00021864410896891277,14.256041510736855,1.0,0.03333333507180214,5.702547790770647,1.3855697e-08,0.000218644129468285,4.787491742782046,0.5795753,0.6170673537673084,4.094346279454917,0.018016137,0.00046806844604714256,3.9850231449670233,0.2146411,1.853753938281878,0.02724154788523085,0.033438228,0.001759995857080686,2.9595342920961127,0.017016036,0.0006230038460129654,3.8335818416922525,0.02989934,0.0020330025878492163,2.806620488029993,0.38460454,6.471745563187502,0.013368824667588871,13779
98,4.733183374500635e-05,15.939176607437625,1.0,0.03524305671453476,6.375699042076017,1.3783392e-08,4.7331834021165225e-05,4.787491742782046,0.57559323,0.6371573179954149,4.094344858388609,0.017728545,0.00011112387126030396,3.890474537707558,0.21996906,2.100199387976331,0.007684247141447448,0.033148378,0.0005047991123615585,2.7373996324901415,0.016814705,0.00015445974097992276,3.715886461380299,0.029544972,0.0005914772114668337,2.570683628723571,0.3822627,7.436252870539474,0.0037797820029724263,13929
102,1.0468743876329689e-05,17.489967636912446,1.0,0.03680555522441864,6.995993336011607,1.3132194e-08,1.046874443635984e-05,4.787491742782046,0.5725153,0.6542552867716362,4.094344616724797,0.01741493,2.6714102916815795e-05,3.8052785845100945,0.2259159,2.4256116751252508,0.0020905953408598375,0.032794565,0.0001450483207036075,2.5364375144072113,0.016583785,3.8712276497192565e-05,3.608593972365383,0.029122673,0.00017162464161934952,2.3601120715633352,0.38131368,8.440582626377788,0.0010327786821791162,14081
157,2.6122304993721926e-06,18.744672619085023,1.0,0.04131944477558136,7.497870614972344,1.2198143e-08,2.6122306365822864e-06,4.787491742782046,0.5699402,0.6537709850251304,4.094344574761798,0.017072657,7.11432199893894e-06,3.7382058194258705,0.2326603,2.8084249464585094,0.0005962066953630314,0.032445736,4.517093586036564e-05,2.3709060812646134,0.01634423,1.0710231004427378e-05,3.520844309170754,0.028662711,5.352789659547477e-05,2.1930095270333116,0.38139558,9.397184918941536,0.00029559739622422144,14234
255,9.324255636606272e-07,19.389744909614464,1.0,0.04270833358168602,7.75589852330115,1.1147677e-08,9.324256114056369e-07,4.787491742782046,0.56839335,0.6211517714570829,4.094344567171241,0.016734129,2.616837162501888e-06,3.705045450879614,0.24046601,3.184459371967032,0.0002187553302137228,0.032057628,1.8262805867864534e-05,2.281270765082622,0.016130231,4.055535858048296e-06,3.471762110442738,0.028208837,2.1538982966333552e-05,2.105841899474687,0.38325855,10.116273940320072,0.0001086994181676702,14389
207,0.0019684536083951383,13.467550955915886,1.0,0.05173611268401146,5.388201454451633,6.160917e-09,0.0019684534418445065,4.787491742782046,0.4743347,0.5506311250881515,4.094382212947516,0.017029693,0.003909052046390233,4.073797202379168,0.27386257,4.111731270819867,0.006236142136034033,0.032984648,0.013200709361502168,3.0895094802085703,0.016311374,0.004966543403616077,3.928083741501038,0.028540732,0.013751157331152796,3.0054858980621937,0.30245277,7.8393948520177625,0.0030696570933281576,14546
202,0.017605584339961733,7.700360122262784,1.0,0.0503472238779068,3.0907073996490477,8.943971e-09,0.01760558489425869,4.787491742782046,0.56464756,0.4589017542021917,4.095084894197646,0.0159023,0.025412244704922753,4.386818276914573,0.25839838,2.5435529737287457,0.3016710712152508,0.030611694,0.049447628596551864,3.831109670891347,0.015243493,0.029356272702211663,4.305911648341522,0.026500719,0.051207329570442425,3.78812214736686,0.38772118,4.7972747476224855,0.15602615913197532,14704
10,0.004622893558730904,8.801547327527905,1.0,0.05503472313284874,3.5233926672459677,1.19362085e-08,0.004622893778937723,4.787491742782046,0.57047737,0.4496541576669952,4.094457513864164,0.015050275,0.007120353861445399,4.315430625495384,0.26312128,2.957490688127786,0.08189808988846403,0.0289707,0.016025429105089847,3.6627646415878257,0.014504226,0.0085645205910165,4.216767368911533,0.02490386,0.016560569541660325,3.619006993155259,0.3965736,5.838842857990537,0.04045402149608037,14864
339,0.0008919999439696797,10.240453948457157,1.0,0.06371527910232544,4.096716779330667,1.4213583e-08,0.0008919999061298215,4.787491742782046,0.56055605,0.4412281516329101,4.0943618787665095,0.0145378,0.0014861635775928464,4.2294088381808805,0.2715938,3.577113170468418,0.014878905533587885,0.028081968,0.003973607264487574,3.456482200962199,0.014105442,0.001872187668852531,4.107779857376328,0.02398302,0.004089865749290102,3.411523878566004,0.38976038,7.174198258094071,0.007305931655209399,15026
418,0.00016499832862269673,11.599891275754473,1.0,0.0729166716337204,4.640055509298198,1.46719685e-08,0.00016499832789332316,4.787491742782046,0.55275935,0.44475559411369914,4.094347220837668,0.014027485,0.00029555930232058635,4.149939464039682,0.2807346,4.378721101745282,0.00235986859364557,0.027157124,0.0009257009733009332,3.2673894264524077,0.01367012,0.0003884566594365842,4.007139114595865,0.023072865,0.0009482743573424314,3.221866818833738,0.38600832,8.679089916505015,0.0011653466161118582,15190
557,3.0618752272538734e-05,12.780748317355549,1.0,0.07968749850988388,5.112317698193889,1.4721081e-08,3.06187527363628e-05,4.787491742782046,0.5456016,0.445322988835604,4.0943450022544425,0.013491273,5.837445970604101e-05,4.081059766413349,0.29119927,5.375022415894229,0.00033335106412091134,0.02613604,0.0002098528201940998,3.1060516498636024,0.013205256,7.981515274872916e-05,3.9186361977843456,0.022112625,0.0002136761673851844,3.0606684390670256,0.3840066,10.331492757372637,0.00016549905053412321,15355
434,5.9368109371252235e-06,13.715292808519457,1.0,0.08749999850988388,5.486120685494568,1.3562385e-08,5.9368112345693564e-06,4.787491742782046,0.53869355,0.4364796975194268,4.094344645582795,0.012910977,1.188674423809754e-05,4.026539431433836,0.30283844,6.547776195216147,4.341047136359163e-05,0.025051437,4.787009270177356e-05,2.9772226232892516,0.012690816,1.680844974898708e-05,3.847298667481493,0.021085892,4.828313990636316e-05,2.9357875549397905,0.3833018,12.084122961423411,2.1624465663918516e-05,15522
43,1.4141211664728452e-06,14.170746155106139,1.0,0.09930555522441864,5.668299310515128,1.1526936e-08,1.4141211318868967e-06,4.787491742782046,0.5318489,0.4032950596350501,4.094344585422866,0.012305465,2.9052210733926525e-06,3.9961867505534068,0.31655267,7.80176377742441,6.147129669944145e-06,0.02395282,1.2570074080497253e-05,2.9016158393505904,0.012153419,4.206680419320473e-06,3.805005222771956,0.020034404,1.2518388782467797e-05,2.868932044444984,0.3843431,13.740779702757843,3.0674931202537536e-06,15691
423,5.493268344016259e-07,13.881896314452547,1.0,0.11788194626569748,5.552758855377049,9.607902e-09,5.493267305487898e-07,4.787491742782046,0.5262221,0.3414947458719721,4.094344574977307,0.011703702,1.1193437121856753e-06,4.0008076239522765,0.3327713,8.94345785788348,1.3041691301952108e-06,0.022805411,4.843752105640665e-06,2.9104280922577246,0.0115770325,1.628030625051667e-06,3.809297295561932,0.018912137,4.734121240011396e-06,2.8935435923036037,0.38879517,14.98528838222653,6.513125260902121e-07,15862
68,3.9304562600617085e-07,12.929621169837654,1.0,0.13784722983837128,5.17184870376245,7.2614057e-09,3.9304565647912726e-07,4.787491742782046,0.5213637,0.275588317634421,4.094344576257807,0.011025801,7.68142032449504e-07,4.042210137520114,0.35022157,9.865333860176227,4.905055646619853e-07,0.021630686,3.1215056091725758e-06,2.9948837952744682,0.010938032,1.1011192994051612e-06,3.8584479454624265,0.01771069,2.9805167261413173e-06,3.0019401554096032,0.39549798,15.720363711545389,2.4504270994287214e-07,16035
396,3.70062385667739e-07,11.72162111199496,1.0,0.16197916865348816,4.688648666835426,5.47152e-09,3.700624052997921e-07,4.787491742782046,0.51503766,0.22197060071921032,4.0943445820710815,0.010256449,6.852639081281705e-07,4.097689856405676,0.36837158,10.792239016803554,2.1855475829633986e-07,0.020217655,2.5257724530065263e-06,3.117312802984843,0.010192848,9.589052581730415e-07,3.9264683158755957,0.016353011,2.3717135785174406e-06,3.145062469418716,0.40184665,16.356896439100943,1.0920565586905986e-07,16210
186,3.652586450794072e-07,10.406025835362845,1.0,0.19253472983837128,4.162410553300335,3.8817234e-09,3.652586640568589e-07,4.787491742782046,0.50608987,0.17554107172778668,4.094344592232953,0.00939726,6.387572914980431e-07,4.1578733772570295,0.38808894,11.850774769571636,8.904985798792993e-08,0.018576447,2.1041548438050696e-06,3.255659799445354,0.009368399,8.704648902961761e-07,3.9995087608535504,0.014829312,1.9500999277022835e-06,3.3020160662277718,0.40748104,17.093038948570342,4.450328108404787e-08,16386
38,3.60178010056563e-07,8.997085287641495,1.0,0.23593750596046448,3.5988343311634234,2.7994247e-09,3.6017804476452816e-07,4.787491742782046,0.49580365,0.13591355130978755,4.094344608179817,0.008469916,5.935961410089341e-07,4.2211646060667,0.40925306,13.002097329417774,3.291646336652932e-08,0.016714811,1.7237259877339914e-06,3.409035266106511,0.008451128,7.845430827234453e-07,4.0784448752065785,0.013184583,1.5877289634513123e-06,3.468085715933831,0.41390574,17.93052304671225,1.645247359619367e-08,16565
327,3.5088551573665854e-07,7.523316920842513,1.0,0.2996527850627899,3.009326978868308,2.0099833e-09,3.508855003200573e-07,4.787491742782046,0.48280624,0.09644647096125597,4.094344639653699,0.007509377,5.444275827405887e-07,4.2866089527174225,0.43274358,14.225373439142565,1.1010021805820785e-08,0.014672072,1.3732495800184254e-06,3.5776644560647837,0.007477713,6.953074097142294e-07,4.161910533668178,0.011420611,1.2615892457060076e-06,3.6462191906426997,0.42082685,18.830790138753887,5.503663265525268e-09,16745
171,3.375811523281359e-07,5.987001205655725,1.0,0.3741319477558136,2.3948006848109866,1.3042154e-09,3.3758115814996846e-07,4.787491742782046,0.468117,0.06394837200929175,4.0943447002552915,0.006465704,4.913158501692344e-07,4.3573167877395065,0.4586863,15.513651668770985,3.3078866961194137e-09,0.012410153,1.060749696688868e-06,3.76434663655095,0.0064330786,6.050844219337629e-07,4.250932534591527,0.009548351,9.796414667424146e-07,3.8349208252650664,0.42985505,19.79959212076286,1.653676816336019e-09,16927
264,3.212337379249491e-07,4.388241598716911,1.0,0.46736112236976624,1.755296832227013,1.0904841e-09,3.212337492486322e-07,4.787491742782046,0.4527027,0.03925917651297925,4.094344818984482,0.0053774817,4.378591730009315e-07,4.431159523668875,0.48710853,16.831488548404675,9.229401516556989e-10,0.009946475,7.960316510859218e-07,3.9687322299470003,0.005336823,5.184329552774311e-07,4.344379225803348,0.007603588,7.472862163332923e-07,4.0314397686662815,0.44242865,20.785362217977106,4.6142000025001006e-10,17112
631,2.9946236929605387e-07,2.8103809270235143,1.0,0.5899305939674377,1.124152550486827,6.6029315e-10,2.994623648313711e-07,4.787491742782046,0.4352219,0.02078620264237668,4.094345100770519,0.0042843074,3.822540629695976e-07,4.505893252506497,0.51830196,18.08013954999822,2.5351713318010145e-10,0.0074261352,5.833961388401034e-07,4.179688067742235,0.0042377887,4.353029912130312e-07,4.438650290131811,0.0056742253,5.591874867409523e-07,4.227526529430815,0.45817867,21.684193237483488,1.2674989020514827e-10,17298
99,2.708974994331565e-07,1.4236144092314955,1.0,0.7432292103767395,0.5694459262311105,4.656613e-10,2.7089752595975476e-07,4.787491742782046,0.4135176,0.007991024060194219,4.094346065101662,0.0031417953,3.227093579374875e-07,4.585068589388399,0.5539008,19.01102064828172,7.984240305620989e-11,0.004986218,4.1882514025189865e-07,4.386663142021774,0.003198072,3.5647407566546077e-07,4.529619797730195,0.003812447,4.085240756923084e-07,4.418596921161022,0.47786233,22.230387591080934,3.991926604009561e-11,17486
210,2.3805939004069042e-07,0.4925197131424137,1.0,0.8875000476837158,0.19700802809260223,3.8289727e-10,2.3805939452572442e-07,4.787491742782046,0.3917752,0.002481928814394716,4.0943496949848495,0.002061521,2.6581916239645336e-07,4.659829828399217,0.59240603,19.243084627015158,4.0210322108219685e-11,0.0028380547,3.017530694149975e-07,4.567899574481552,0.0023079999,2.875995336291845e-07,4.608760195098016,0.0021722754,2.979504022355498e-07,4.585467774851395,0.50445503,22.103436093496942,2.0104451436762063e-11,17677
73,2.0559728269249462e-07,0.08681548960681333,1.0,0.9770833849906921,0.034726319201115644,3.8380676e-10,2.0559731605141283e-07,4.787491742782046,0.3811978,0.00091124509983013,4.094359540344069,0.0012265584,2.1868500316134105e-07,4.71616338607288,0.62870085,18.493674085631245,4.640960763731363e-11,0.0012700903,2.271096454510199e-07,4.695131247024545,0.0015874712,2.3214651981185937e-07,4.672105676531963,0.0010298605,2.271102271086354e-07,4.697567961438888,0.54058325,21.046956312343443,2.3204360654902066e-11,17869
669,1.826614830514217e-07,0.007127593798758529,1.0,0.9980903267860413,0.002851147116380605,7.094059e-11,1.826614584077238e-07,4.787491742782046,0.385057,0.0004520841854017693,4.094376536919146,0.000718184,1.8886561906943276e-07,4.748928095473617,0.658296,16.947850283796257,1.1874893290203452e-10,0.0004395945,1.8858578255810797e-07,4.757967859761292,0.0011272938,1.9778521313959672e-07,4.711851377472371,0.00044344948,1.8999033218811727e-07,4.751749021748624,0.5816246,19.292781747784858,5.937318599555825e-11,18064
596,1.716151054557843e-07,0.0006231692628235624,1.0,0.9996528029441833,0.0002493706741858906,2.1555024e-10,1.7161509505271654e-07,4.787491742782046,0.40059555,0.0003336879337533293,4.094390187552985,0.00045252137,1.749796444348595e-07,4.764926515770678,0.6777108,15.27519649123664,3.862146879338984e-10,0.00013508469,1.7320755086452408e-07,4.7790671166176635,0.0008716115,1.8181071070583546e-07,4.733183403038084,0.00021108946,1.7458740840191658e-07,4.771694904770943,0.6197697,17.608774544459077,1.9310057440070314e-10,18261
483,1.64529862234468e-07,1.885922479817379e-05,1.0,1.0,7.642407837502182e-06,1.5097612e-10,1.6452986119119342e-07,4.787491742782046,0.41797096,0.0003052584259966048,4.0943954878176605,0.00030785648,1.6658038542602334e-07,4.7729366086187275,0.68871695,13.962972968631547,9.801732531925749e-10,4.384917e-05,1.6500637483607353e-07,4.784899267042084,0.0007037318,1.7207599600889366e-07,4.745917874291809,0.0001167285,1.659956290745978e-07,4.7792107189607345,0.6490313,16.447126984086157,4.900587860236794e-10,18460
547,1.595324984815575e-07,3.499677282158001e-06,1.0,1.0,1.4955904081562681e-06,1.5097612e-10,1.595324956743637e-07,4.787491742782046,0.4335334,0.0003138198449888555,4.094394541348636,0.00022372785,1.609097837879146e-07,4.777273082451525,0.69390213,12.986325331193731,1.886491387249134e-09,1.6089009e-05,1.5969876180243848e-07,4.786572893882949,0.00057277724,1.6534893686958423e-07,4.754801081940612,7.286945e-05,1.6037546310383244e-07,4.782498077784287,0.6694518,15.72427413780876,9.431661373379253e-10,18661
489,1.5622744338652809e-07,1.4430514520220445e-06,1.0,1.0,6.709570565654057e-07,2.1464075e-10,1.562274569278511e-07,4.787491742782046,0.44536585,0.0003343876401880319,4.094391325167977,0.0001730547,1.57239171645651e-07,4.77974527616333,0.6957325,12.310306960888862,2.8564759794461694e-09,7.547005e-06,1.5630327579582362e-07,4.787069359723238,0.00046866108,1.6083196990924012e-07,4.761275763537942,5.1840238e-05,1.567965737184438e-07,4.784010272090626,0.6823947,15.336667845868748,1.4280847494347037e-09,18864
637,1.5380428596456774e-07,8.76618002553583e-07,1.0,1.0,4.429297830381481e-07,-6.4574124e-11,1.5380430815218747e-07,4.787491742782046,0.4529075,0.00035023016083987434,4.094388900768991,0.00013390742,1.5456181576337436e-07,4.781565630985895,0.6963082,11.870851434181478,3.657855102857536e-09,4.694084e-06,1.5385034521744482e-07,4.787232023439919,0.0003869349,1.5751904289854665e-07,4.76609206119163,4.2434982e-05,1.542548380692401e-07,4.784674372228152,0.6899705,15.144631670945245,1.8286983484834272e-09,19069
223,1.5193821157661796e-07,6.636354657539011e-07,1.0,1.0,3.566171094394064e-07,6.0936145e-11,1.5193820493794972e-07,4.787491742782046,0.45726046,0.00035734092680047837,4.09438775250818,0.00010236651,1.525044030547394e-07,4.7829926627922115,0.6966818,11.596239008783572,4.240604647322343e-09,3.0247793e-06,1.5196764404263552e-07,4.787325543480446,0.00032122736,1.5496859898184818e-07,4.769847788106391,3.7083002e-05,1.523228219214457e-07,4.785046745509841,0.6944528,15.036471950464811,2.120018153224232e-09,19277
320,1.505078703892277e-07,5.599500797846205e-07,1.0,1.0,3.142847570793281e-07,-8.0035534e-11,1.5050787240497484e-07,4.787491742782046,0.4596124,0.0003560693638685094,4.094387713849417,7.8453624e-05,1.509341690337081e-07,4.784060875132434,0.6972312,11.422202131896299,4.67485640216226e-09,1.522596e-06,1.5052258239448018e-07,4.787408502895034,0.00026726833,1.529937463129425e-07,4.772884508180646,3.3292323e-05,1.508476824940853e-07,4.785307706967316,0.69737494,14.9464282337691,2.3371057450872816e-09,19487
593,1.493713448163515e-07,5.004384083523758e-07,1.0,1.0,2.897981683048937e-07,-7.094059e-11,1.4937134060379974e-07,4.787491742782046,0.46070594,0.0003490105356069353,4.0943886659999436,5.9599e-05,1.496910866595993e-07,4.78489717468285,0.6981167,11.29782027985923,5.038599811712869e-09,-9.7043085e-08,1.4937055196567824e-07,4.787497024023253,0.0002225741,1.5141597043175411e-07,4.7753818385660765,2.9816503e-05,1.4967106785937712e-07,4.785544600878203,0.69961697,14.852242542426039,2.5189358678261983e-09,19699
