,train_loss,test_loss,train_acc,test_acc,all_loss,logit_sign_rep_trace_similarity,logit_excluded_loss_sign_rep,logit_restricted_loss_sign_rep,logit_standard_rep_trace_similarity,logit_excluded_loss_standard_rep,logit_restricted_loss_standard_rep,logit_standard_sign_rep_trace_similarity,logit_excluded_loss_standard_sign_rep,logit_restricted_loss_standard_sign_rep,logit_s6_5d_a_rep_trace_similarity,logit_excluded_loss_s6_5d_a_rep,logit_restricted_loss_s6_5d_a_rep,logit_s6_5d_b_rep_trace_similarity,logit_excluded_loss_s6_5d_b_rep,logit_restricted_loss_s6_5d_b_rep,percent_logits_explained,total_logit_excluded_loss,total_logit_restricted_loss,epoch
613,6.49361010493509,6.75075770196969,0.003988233394920826,0.0005208333604969084,6.647898663155851,1.2735387e-05,6.4936149693114515,6.579246349436239,6.5706794e-05,6.493735520290816,6.579125772516219,7.898554e-05,6.493760864334146,6.579100422405279,8.741113e-05,6.493776943509172,6.579084337358609,7.854725e-05,6.493760030857882,6.579101259120668,2.4528664e-08,6.493760030857882,6.579101259120668,64
123,6.491377800294215,6.755065829653869,0.003920717630535364,0.000511188292875886,6.649590617910008,1.3923249e-05,6.491383184896444,6.5792458251943575,6.854543e-05,6.49151037067869,6.579118613054623,8.336657e-05,6.4915390340658945,6.579089942137696,9.1502465e-05,6.491554768704836,6.579074203562136,8.253984e-05,6.491537440457883,6.57909154139735,2.7027845e-08,6.491537440457883,6.57909154139735,65
427,6.489137852652258,6.759472603428581,0.003920717630535364,0.000504758208990097,6.651338703118051,1.4776644e-05,6.489143640188976,6.579245417389217,7.174269e-05,6.489278486103605,6.579110543494163,8.779899e-05,6.489309955433019,6.579079061423187,9.544274e-05,6.4893249492970515,6.579064074105795,8.678174e-05,6.489307977437892,6.579081055952964,2.9714412e-08,6.489307977437892,6.579081055952964,66
543,6.486893732051469,6.763829191589686,0.004017168190330267,0.0004822530900128186,6.653055007774399,1.5439893e-05,6.486899867095363,6.579245079249288,7.506695e-05,6.487042773000084,6.579102128170354,9.234636e-05,6.487077087742276,6.579067811184613,9.93612e-05,6.487091017172004,6.579053879694452,9.1158756e-05,6.487074730454552,6.579070169770812,3.2583852e-08,6.487074730454552,6.579070169770812,67
165,6.48464393917902,6.768434513828576,0.004060571081936359,0.00045974794193170965,6.654918283968753,1.6348211e-05,6.48465051618188,6.579244629150499,7.86633e-05,6.4848022705907065,6.579092837033262,9.688425e-05,6.4848389528177375,6.5790561524385325,0.00010365385,6.484852570431035,6.579042523079117,9.57552e-05,6.4848366759913825,6.579058425589918,3.5754915e-08,6.4848366759913825,6.579058425589918,68
292,6.48238879665016,6.7729237562323785,0.004128086380660534,0.0004533178871497512,6.656709772399492,1.6579186e-05,6.482395553529858,6.579244449334137,8.259487e-05,6.482557199970903,6.579082759141385,0.00010121457,6.482595170784058,6.5790447842534885,0.000107852626,6.482608702779236,6.579031245965446,0.00010046488,6.482593650631087,6.579046313239466,3.9066553e-08,6.482593650631087,6.579046313239466,69
95,6.480116254414669,6.777521825306999,0.004219714552164078,0.0004661779967136681,6.658559596950067,1.7412895e-05,6.480123447150824,6.579244016764649,8.655536e-05,6.480295036414634,6.579072382722607,0.00010555968,6.480334290157156,6.579033118678806,0.00011231872,6.480348252004747,6.579019154117008,0.00010531247,6.480333777939674,6.5790336294169744,4.2644096e-08,6.480333777939674,6.5790336294169744,70
80,6.477829438123867,6.78216135482634,0.004306520335376263,0.00045653292909264565,6.66042858814535,1.7924476e-05,6.477836941586087,6.579243709431369,9.078151e-05,6.478019384999521,6.579061221689756,0.00010966738,6.478058892914811,6.57902169695363,0.00011670377,6.478073616519349,6.579006971064267,0.00011023504,6.478060085479212,6.579020508931286,4.6361038e-08,6.478060085479212,6.579020508931286,71
268,6.475539427548444,6.786726842171214,0.004359568003565073,0.0004340277810115367,6.662251876322105,1.8642586e-05,6.4755473296634,6.579243311793798,9.5037605e-05,6.475740737800547,6.579049840362247,0.00011390709,6.475780715397476,6.579009858717978,0.000121693796,6.475797207207395,6.578993359834131,0.000115555915,6.475784215058748,6.579006365099048,5.0517066e-08,6.475784215058748,6.579006365099048,72
115,6.473237185604575,6.791501393959588,0.0044029708951711655,0.0004340277810115367,6.664195710617584,1.9410032e-05,6.473245521824479,6.579242880979658,9.928609e-05,6.4734502033574985,6.579038137823556,0.00011805528,6.473490469204693,6.578997858163566,0.00012680725,6.473509247368184,6.578979076000235,0.000120996716,6.47349678917857,6.578991545694622,5.4891814e-08,6.47349678917857,6.578991545694622,73
625,6.470905998915307,6.796027147789522,0.0044222609139978886,0.0004372427938506007,6.665978688239836,1.9978672e-05,6.4709146776426,6.579242535873918,0.000103746555,6.471131200954953,6.5790259420138195,0.0001222778,6.471171434905224,6.578985704413535,0.00013205218,6.471192651637008,6.5789644809416625,0.00012662941,6.471180881274582,6.578976255607673,5.9587144e-08,6.471180881274582,6.578976255607673,74
379,6.468549410151079,6.8005828788639375,0.004436728544533253,0.0004404578066896647,6.6677694913787935,2.097757e-05,6.468558624516064,6.579241995942667,0.00010827364,6.468787176406675,6.579013372971994,0.00012666028,6.46882755865102,6.578972984228081,0.00013766195,6.468851713312158,6.578948817619351,0.00013272572,6.468840876000681,6.578959660675073,6.4773e-08,6.468840876000681,6.578959660675073,75
154,6.466180287805753,6.805096342476373,0.004451196175068617,0.00040509257814846933,6.669529920608125,2.1816471e-05,6.466189978880892,6.579241519196419,0.000112922055,6.4664310651894,6.579000362027962,0.00013100295,6.466471206832776,6.578960196558161,0.00014339799,6.466498737630224,6.578932661905071,0.00013910155,6.466489204308033,6.578942206095176,7.030135e-08,6.466489204308033,6.578942206095176,76
324,6.463792380953793,6.809457471473377,0.0045331791043281555,0.0003954475396312773,6.671191435265544,2.2694694e-05,6.463802567774225,6.579241021666836,0.000117890166,6.4640569785358775,6.578986537559999,0.00013559859,6.46409672411001,6.578946780754169,0.00014927454,6.464127415568324,6.57891607718786,0.00014579529,6.464119612637162,6.578923888377419,7.633927e-08,6.464119612637162,6.578923888377419,77
401,6.461376393566647,6.813887638530414,0.004576581995934248,0.0003761574043892324,6.672883140544907,2.3663431e-05,6.461387123633987,6.5792404734309855,0.00012315027,6.46165573266163,6.578971781117886,0.00014018934,6.4616943822462165,6.578933119324171,0.00015546703,6.46172903797967,6.5788984541585975,0.00015277922,6.461722948772501,6.578904552839041,8.289049e-08,6.461722948772501,6.578904552839041,78
528,6.458936408614978,6.818178373978643,0.004615162033587694,0.00036651233676820993,6.674481587833177,2.4569192e-05,6.458947667498681,6.579239950022542,0.00012883061,6.459231588040423,6.5789559462258005,0.00014519153,6.459269063945038,6.578918449002208,0.00016195263,6.459307464168952,6.578880034698491,0.00016013622,6.459303321524504,6.5788841976777634,9.015381e-08,6.459303321524504,6.5788841976777634,79
347,6.456476081257721,6.822579685167389,0.004701967816799879,0.00034722223062999547,6.676138243603521,2.571649e-05,6.456487992932644,6.5792393027135585,0.00013471121,6.456787896269832,6.578939288530936,0.00015011893,6.456823571359999,6.578903612245712,0.00016853162,6.456866186457204,6.578860978091653,0.00016793975,6.456864820929637,6.5788623485398805,9.79508e-08,6.456864820929637,6.5788623485398805,80
156,6.453986851307398,6.827025958931163,0.004716435447335243,0.000344007188687101,6.677810315881658,2.6600941e-05,6.453999296446515,6.57923876685854,0.00014092101,6.45431638951983,6.578921565282275,0.00015545485,6.454350369777156,6.578887567502956,0.0001754561,6.4543971492639045,6.57884078038592,0.0001762785,6.454399069556519,6.578838856624909,1.065915e-07,6.454399069556519,6.578838856624909,81
673,6.451468169551793,6.831466219611348,0.0047743059694767,0.000334362150169909,6.679466999587526,2.7605554e-05,6.451481211537718,6.579238166495097,0.00014732097,6.451816140357877,6.578903115915606,0.00016113919,6.451848787886228,6.5788704659106365,0.00018268914,6.451899681209249,6.578819547257899,0.00018489218,6.451904907966768,6.578814341895344,1.1599182e-07,6.451904907966768,6.578814341895344,82
357,6.448921492754345,6.836102152185935,0.004822531249374151,0.00035365225630812347,6.681229888413299,2.8640317e-05,6.448935159913078,6.579237535143223,0.00015388666,6.449288802183873,6.5788837777738856,0.00016664222,6.449319249559114,6.578853321692775,0.00019005992,6.449375145869716,6.578797407929597,0.00019402549,6.449384602099982,6.5787879394626945,1.2603967e-07,6.449384602099982,6.5787879394626945,83
511,6.446344284362885,6.840785993188554,0.004851466044783592,0.00034722223062999547,6.683009309658286,2.9578297e-05,6.4463585472488365,6.579236938913205,0.00016072097,6.446731929851913,6.578863430312454,0.00017261406,6.446760608415058,6.57883473532907,0.00019770607,6.446821132375153,6.5787741948268845,0.00020360347,6.446835371047725,6.578759965947939,1.3704378e-07,6.446835371047725,6.578759965947939,84
634,6.443733220306904,6.845271062282817,0.004952739458531141,0.00035686726914718747,6.684655925492452,3.072471e-05,6.443748183235432,6.579236240328717,0.00016771822,6.444141712292616,6.578842579671285,0.0001789687,6.444169107359595,6.578815169041223,0.00020579783,6.444234443645257,6.578749802627052,0.00021378875,6.444253919366993,6.578730333609826,1.4916158e-07,6.444253919366993,6.578730333609826,85
349,6.441087732866079,6.850035973557052,0.005005787126719952,0.0003697273787111044,6.686456677280663,3.191339e-05,6.441103447275401,6.57923549843162,0.00017496494,6.441518322924112,6.578820464390873,0.00018528599,6.44154371605011,6.578795055160838,0.00021407419,6.441614562320747,6.578724182062531,0.00022466673,6.441640650665229,6.578698104487701,1.6226498e-07,6.441640650665229,6.578698104487701,86
501,6.43840705492785,6.854519106422762,0.005044367630034685,0.00035686726914718747,6.688074285824798,3.325016e-05,6.438423577583692,6.579234682837206,0.0001825829,6.438860708638024,6.578797388343018,0.00019252596,6.438885410616752,6.578772674326322,0.00022274046,6.438960487505567,6.578697574751665,0.00023628715,6.438994164163157,6.578663903901469,1.7695326e-07,6.438994164163157,6.578663903901469,87
438,6.43569565588128,6.859132434271237,0.005087770521640778,0.00036008231109008193,6.689757722915255,3.4788347e-05,6.435713109131557,6.579233749535061,0.00019041315,6.4361733771360985,6.578773310261656,0.00019976195,6.436196830139201,6.578749846747735,0.00023165045,6.436276825415986,6.578669813529052,0.00024880108,6.436319876187969,6.578626769244993,1.9293614e-07,6.436319876187969,6.578626769244993,88
134,6.43296001692848,6.863531294687327,0.0051986887119710445,0.00036008231109008193,6.69130278358379,3.633503e-05,6.4329784191673705,6.5792328041668355,0.00019852023,6.433462688692466,6.578748346533198,0.00020765918,6.433485820428761,6.578725197182351,0.00024096644,6.433570163597196,6.578640828609576,0.00026206556,6.433623596990969,6.578587383930067,2.1059603e-07,6.433623596990969,6.578587383930067,89
229,6.4301949060607715,6.868110720779071,0.005256558768451214,0.000340792175848037,6.692944394891752,3.8491882e-05,6.43021457251036,6.579231528124598,0.00020655876,6.43072283895431,6.578723064789546,0.00021559934,6.430745949231252,6.578699949280919,0.00025041122,6.430834917194089,6.578610940537903,0.00027575105,6.4308997016392695,6.578546150518565,2.2937564e-07,6.4308997016392695,6.578546150518565,90
247,6.427372245529882,6.872331600305968,0.005328896921128035,0.00035043724346905947,6.694347858395534,4.0465624e-05,6.427393102370978,6.579230340674196,0.00021557962,6.427927987403236,6.578695254703841,0.00022412871,6.427950006802152,6.578673207771759,0.00026047166,6.428043704938246,6.57857948443027,0.0002906903,6.428121611441028,6.578501555027213,2.5069204e-07,6.428121611441028,6.578501555027213,91
493,6.424497943431278,6.876719402812638,0.005362654570490122,0.00032471708254888654,6.6958308190600935,4.2656586e-05,6.424520121285123,6.5792290180809205,0.00022415062,6.425080815611242,6.578668092193685,0.00023246523,6.4251024333622215,6.5786464622755,0.00027101085,6.425202664715694,6.578546188702174,0.00030603373,6.425293762414454,6.578455079568595,2.732067e-07,6.425293762414454,6.578455079568595,92
275,6.421607819518461,6.881402579134228,0.0053096069023013115,0.00033114710822701454,6.697484675287922,4.4917953e-05,6.421631408572349,6.579227619150025,0.00023337331,6.422220448629392,6.5786383232957855,0.00024135124,6.422241378922537,6.578617371739075,0.00028172327,6.422347374829714,6.578511347709451,0.00032243645,6.422454262947047,6.578404428168938,2.9806444e-07,6.422454262947047,6.578404428168938,93
297,6.418682592888422,6.885774424709539,0.0054205250926315784,0.000340792175848037,6.698937691981094,4.683186e-05,6.418707390390234,6.579226400914994,0.00024291483,6.419325793666929,6.5786077418756985,0.0002505624,6.4193460363690535,6.578587484102929,0.00029313762,6.41945877285282,6.578474706108427,0.00033979764,6.419582339604723,6.578351108439276,3.2537446e-07,6.419582339604723,6.578351108439276,94
509,6.4156919045106156,6.8905501238607325,0.005512152798473835,0.00030864198924973607,6.700606836120687,4.915157e-05,6.415718183221812,6.579224926337978,0.0002524804,6.416366721292813,6.578576094739516,0.00025969904,6.416386016603544,6.578556792793485,0.0003047823,6.41650651548332,6.578436244875112,0.00035801015,6.41664880185681,6.578293919964923,3.5466934e-07,6.41664880185681,6.578293919964923,95
361,6.412648113922552,6.895077222502536,0.00559895858168602,0.0003022119344677776,6.702105579070543,5.1419345e-05,6.412675839720808,6.579223468564674,0.00026261856,6.413356283451101,6.578542729518549,0.0002695815,6.413375054441228,6.578523945398215,0.00031690073,6.413502649369186,6.578396291596752,0.00037743011,6.413665893673067,6.578233001478434,3.871662e-07,6.413665893673067,6.578233001478434,96
661,6.409568321265405,6.899630108296139,0.0056761191226542,0.00028613684116862714,6.703605393483845,5.356285e-05,6.409597460606113,6.579222059317259,0.00027314114,6.410311292294509,6.578507898542179,0.00027981456,6.410329450366053,6.578489738065498,0.00032945952,6.410464482792324,6.578354639014369,0.00039786065,6.410650566705653,6.578168499972435,4.226079e-07,6.410650566705653,6.578168499972435,97
117,6.406444220693873,6.904296339271831,0.005835262592881918,0.0002764917735476047,6.705155491840647,5.5876615e-05,6.406474892638331,6.579220524907366,0.0002834868,6.407222296109361,6.5784727659324655,0.0002902551,6.407240868978598,6.578454180637978,0.00034226204,6.407383617295412,6.578311373976032,0.00041907575,6.407594478557261,6.578100451387993,4.6050278e-07,6.407594478557261,6.578100451387993,98
163,6.403261296183997,6.908903103128251,0.0058931331150233746,0.0002668467059265822,6.70664638035055,5.8202357e-05,6.403293532100333,6.579218966038846,0.00029500498,6.404078115011375,6.57843400110108,0.0003014705,6.404096013256206,6.578416090904762,0.00035556892,6.404245821085382,6.578266232645827,0.00044198622,6.404485110933102,6.578026849667518,5.0308097e-07,6.404485110933102,6.578026849667518,99
8,6.4000200383539285,6.913436821211108,0.005917245522141457,0.00025398662546649575,6.708070108068236,6.052332e-05,6.400053839167906,6.579217392093844,0.00030584336,6.400874140088504,6.578396698804779,0.00031287322,6.400893762038884,6.578377058006591,0.00036922452,6.401051144361841,6.578219618221589,0.0004654883,6.401319981013808,6.577950669350317,5.48099e-07,6.401319981013808,6.577950669350317,100
404,6.396716080678167,6.918276765939893,0.0061101471073925495,0.0002411265450064093,6.709652491835204,6.313789e-05,6.39675166573593,6.579215607789026,0.0003174392,6.39761068295085,6.578356173022044,0.0003247735,6.397631338361583,6.578335493985975,0.00038323802,6.397796109190703,6.578170653329122,0.0004905276,6.3980984963074095,6.577868153361267,5.977206e-07,6.3980984963074095,6.577868153361267,101
84,6.389966876877107,6.927820528074403,0.0062500000931322575,0.00025077161262743175,6.712679067595485,6.845954e-05,6.390006153963279,6.579211916608415,0.00034109174,6.3909453026518745,6.578272287984696,0.0003499775,6.3909707924488925,6.578246786705906,0.00041240244,6.391149861014593,6.578067633112537,0.0005439109,6.3915271110334055,6.577690220807911,7.094294e-07,6.3915271110334055,6.577690220807911,103
246,6.386500364444831,6.932724759681856,0.0063753859139978886,0.0002604166802484542,6.7142350015870464,7.156835e-05,6.386541809912364,6.579209755881768,0.00035376722,6.387524425465797,6.5782266093741075,0.00036307436,6.387551373450739,6.578199654059436,0.00042768096,6.387738392297555,6.578012541183111,0.00057263416,6.388158027336628,6.577592734377433,7.7291713e-07,6.388158027336628,6.577592734377433,104
589,6.382971605681974,6.937522662575582,0.006418788805603981,0.0002636316930875182,6.71570223981814,7.469924e-05,6.383015223221055,6.57920756462029,0.00036633905,6.38404131269585,6.57818093666773,0.0003768633,6.384072026121833,6.578150190387574,0.00044368225,6.384267154865879,6.577954981148164,0.00060268183,6.384731448299003,6.577490475400336,8.418896e-07,6.384731448299003,6.577490475400336,105
642,6.379379073851177,6.942655830492204,0.006505594588816166,0.0002636316930875182,6.717345127835794,7.799788e-05,6.37942505827212,6.579205206144325,0.0003794994,6.3804976871317365,6.578132001417977,0.00039048487,6.3805300543007695,6.578099604039917,0.0004599202,6.380734717618887,6.57789483277474,0.00063449575,6.381249310759388,6.577380000282483,9.1669335e-07,6.381249310759388,6.577380000282483,106
164,6.375723970875057,6.947592914286765,0.006626157555729151,0.00025398662546649575,6.718845336922081,8.142504e-05,6.375772391896054,6.579202756194096,0.00039282802,6.376892181712937,6.578082356629982,0.00040489587,6.376928071317163,6.5780464497954485,0.00047691766,6.377142232318124,6.577832155917776,0.00066737214,6.377708640491363,6.577265486244173,9.977206e-07,6.377708640491363,6.577265486244173,107
512,6.372009020973516,6.95272976031961,0.0066984957084059715,0.0002797067863866687,6.720441464581171,8.489564e-05,6.372059975439299,6.579200223191773,0.0004066372,6.373229484475905,6.57803006722961,0.00041954996,6.3732682375514615,6.5779912908598055,0.00049454573,6.373493320061959,6.577766083001277,0.0007027356,6.374118167555366,6.577140911801532,1.0869961e-06,6.374118167555366,6.577140911801532,108
381,6.364386392890165,6.962740391724264,0.006896219216287136,0.0002797067863866687,6.723398792190625,9.212423e-05,6.364442673336227,6.5791948903756206,0.00043539488,6.365716549436363,6.577920281544368,0.00045001222,6.365761210134673,6.577875599804513,0.0005310868,6.366008888953941,6.577627776577768,0.0007791594,6.366766750340222,6.576869499900923,1.2897092e-06,6.366766750340222,6.576869499900923,110
93,6.360485162842559,6.96794719142235,0.006978202611207962,0.0002829217992257327,6.7249623799904334,9.582276e-05,6.360544252087277,6.579192081326935,0.00045019403,6.361873368588304,6.577862172157868,0.00046580037,6.361921497444881,6.57781402130874,0.00054977357,6.362180432579582,6.577554937320843,0.00082054496,6.363015377103797,6.5767195398104885,1.4043717e-06,6.363015377103797,6.5767195398104885,111
32,6.356539359372555,6.972948349641709,0.007074653171002865,0.00029578187968581915,6.726384753534049,9.98554e-05,6.356601472267036,6.57918905603991,0.00046593812,6.357988617833348,6.577801070272909,0.00048239608,6.358039806598655,6.577749849738497,0.0005692869,6.358310066964957,6.577479428827784,0.0008648435,6.359229371885479,6.576559621893443,1.5318171e-06,6.359229371885479,6.576559621893443,112
